Unnamed: 0,agencyId,surfaceLiving,numberRooms,city,advertisementId,geo,geoLocation,price,norm_price,neighborhood_price,realvalue,Lon,Lat,disco,kids
631,b314b,56.0,3.0,Anières,105937914,289,"6.2236750,46.2761100",539700.0,9637.5,13614.266207,0.146247117805,6.223675,46.27611,1.83219195931,1.70057134984
632,b314b,56.0,3.0,Anières,105893462,289,"6.2236750,46.2761100",575904.0,10284.0,13614.266207,0.0564280190799,6.223675,46.27611,1.83219195931,1.70057134984
634,b314b,56.0,3.0,Anières,105893454,289,"6.2236750,46.2761100",583128.0,10413.0,13614.266207,0.0385058787311,6.223675,46.27611,1.83219195931,1.70057134984
636,b314b,60.0,3.0,Anières,105893460,289,"6.2236750,46.2761100",632856.0,10547.6,13614.266207,0.0198057229874,6.223675,46.27611,1.83219195931,1.70057134984
638,b314b,79.0,4.0,Anières,105893461,289,"6.2236750,46.2761100",739536.0,9361.21518987,13614.266207,0.184631731319,6.223675,46.27611,1.83219195931,1.70057134984
639,b314b,61.0,3.0,Anières,105893455,289,"6.2236750,46.2761100",755328.0,12382.4262295,13614.266207,-0.235109108027,6.223675,46.27611,1.83219195931,1.70057134984
640,b314b,61.0,3.0,Anières,105893465,289,"6.2236750,46.2761100",767256.0,12577.9672131,13614.266207,-0.262275875098,6.223675,46.27611,1.83219195931,1.70057134984
642,b032,200.0,6.0,Anières,104773438,289,"6.2236750,46.2761100",1680000.0,8400.0,13614.266207,0.318174626964,6.223675,46.27611,1.83219195931,1.70057134984
643,b220,179.0,6.0,Anières,106007981,289,"6.2236750,46.2761100",1950000.0,10893.8547486,13614.266207,-0.0282999064769,6.223675,46.27611,1.83219195931,1.70057134984
644,b220,179.0,6.0,Anières,106007982,289,"6.2236750,46.2761100",1950000.0,10893.8547486,13614.266207,-0.0282999064769,6.223675,46.27611,1.83219195931,1.70057134984
647,sw47,170.0,7.0,Anières,105974881,289,"6.2236750,46.2761100",1990000.0,11705.8823529,13614.266207,-0.141115973857,6.223675,46.27611,1.83219195931,1.70057134984
648,a556,190.0,6.0,Anières,105640100,289,"6.2236750,46.2761100",1990000.0,10473.6842105,13614.266207,0.0300749412272,6.223675,46.27611,1.83219195931,1.70057134984
649,b042,188.0,6.0,Anières,105529766,289,"6.2236750,46.2761100",1990000.0,10585.106383,13614.266207,0.0145949116717,6.223675,46.27611,1.83219195931,1.70057134984
650,b220,179.0,6.0,Anières,105961146,289,"6.2236750,46.2761100",1990000.0,11117.3184358,13614.266207,-0.059346011624,6.223675,46.27611,1.83219195931,1.70057134984
652,b074,179.0,,Anières,105632484,289,"6.2236750,46.2761100",1990000.0,11117.3184358,13614.266207,-0.059346011624,6.223675,46.27611,1.83219195931,1.70057134984
653,b074,179.0,,Anières,105789326,289,"6.2236750,46.2761100",1990000.0,11117.3184358,13614.266207,-0.059346011624,6.223675,46.27611,1.83219195931,1.70057134984
654,b220,179.0,6.0,Anières,106007980,289,"6.2236750,46.2761100",2180000.0,12178.7709497,13614.266207,-0.206815011073,6.223675,46.27611,1.83219195931,1.70057134984
657,b220,179.0,6.0,Anières,106007983,289,"6.2236750,46.2761100",2290000.0,12793.2960894,13614.266207,-0.292191800227,6.223675,46.27611,1.83219195931,1.70057134984
659,b074,179.0,,Anières,105632485,289,"6.2236750,46.2761100",2290000.0,12793.2960894,13614.266207,-0.292191800227,6.223675,46.27611,1.83219195931,1.70057134984
660,b220,179.0,6.0,Anières,106007984,289,"6.2236750,46.2761100",2350000.0,13128.4916201,13614.266207,-0.338760957948,6.223675,46.27611,1.83219195931,1.70057134984
663,b042,236.0,8.0,Anières,105476007,289,"6.2236750,46.2761100",2500000.0,10593.220339,13614.266207,0.0134676290493,6.223675,46.27611,1.83219195931,1.70057134984
669,a466,550.0,12.0,Anières,106001482,289,"6.2236750,46.2761100",4450000.0,8090.90909091,13614.266207,0.361117035129,6.223675,46.27611,1.83219195931,1.70057134984
679,e353mig,225.0,8.0,Anwil,105390613,3822,"7.9406030,47.4505490",995000.0,4422.22222222,8749.67763472,0.194968832219,7.940603,47.450549,-1.11566443123,-1.2389179932
682,a343,24.0,1.0,Anzère,105284262,2136,"7.3962210,46.2956080",95000.0,3958.33333333,5087.64967285,-0.249352852438,7.396221,46.295608,-0.103077244549,-0.170149357854
683,x379,20.0,1.0,Anzère,105996462,2136,"7.3962210,46.2956080",99000.0,4950.0,5087.64967285,-0.387126411967,7.396221,46.295608,-0.103077244549,-0.170149357854
684,a343,27.0,1.0,Anzère,105486467,2136,"7.3962210,46.2956080",126000.0,4666.66666667,5087.64967285,-0.347762537816,7.396221,46.295608,-0.103077244549,-0.170149357854
685,a343,40.0,1.5,Anzère,105562665,2136,"7.3962210,46.2956080",137000.0,3425.0,5087.64967285,-0.175256148154,7.396221,46.295608,-0.103077244549,-0.170149357854
686,a343,35.0,1.5,Anzère,105877708,2136,"7.3962210,46.2956080",155000.0,4428.57142857,5087.64967285,-0.314683651975,7.396221,46.295608,-0.103077244549,-0.170149357854
688,a343,53.0,1.5,Anzère,105891727,2136,"7.3962210,46.2956080",198000.0,3735.8490566,5087.64967285,-0.218442818074,7.396221,46.295608,-0.103077244549,-0.170149357854
691,a343,66.0,2.0,Anzère,105762872,2136,"7.3962210,46.2956080",260000.0,3939.39393939,5087.64967285,-0.246721577428,7.396221,46.295608,-0.103077244549,-0.170149357854
692,a404,66.0,2.0,Anzère,104830126,2146,"7.4039572,46.2938845",287000.0,4348.48484848,6824.0418517,-0.0623178592763,7.4039572,46.2938845,-0.108678540047,-0.174010787643
693,a343,78.0,2.0,Anzère,105703738,2136,"7.3962210,46.2956080",330000.0,4230.76923077,5087.64967285,-0.28720273143,7.396221,46.295608,-0.103077244549,-0.170149357854
694,a343,81.0,3.0,Anzère,105829928,2136,"7.3962210,46.2956080",360000.0,4444.44444444,5087.64967285,-0.316888911031,7.396221,46.295608,-0.103077244549,-0.170149357854
695,x379,110.0,4.5,Anzère,105996487,2136,"7.3962210,46.2956080",430000.0,3909.09090909,5087.64967285,-0.242511537412,7.396221,46.295608,-0.103077244549,-0.170149357854
698,x243chsky,128.0,4.5,Anzère,106006014,2136,"7.3962210,46.2956080",495000.0,3867.1875,5087.64967285,-0.236689841452,7.396221,46.295608,-0.103077244549,-0.170149357854
699,a343,133.0,4.0,Anzère,105961195,2136,"7.3962210,46.2956080",532000.0,4000.0,5087.64967285,-0.25514165746,7.396221,46.295608,-0.103077244549,-0.170149357854
702,a549,140.0,6.0,Anzère,105780723,2136,"7.3962210,46.2956080",650000.0,4642.85714286,5087.64967285,-0.344454649232,7.396221,46.295608,-0.103077244549,-0.170149357854
707,a343,215.0,6.0,Anzère,105680355,2136,"7.3962210,46.2956080",980000.0,4558.13953488,5087.64967285,-0.332684720084,7.396221,46.295608,-0.103077244549,-0.170149357854
708,x243chsky,232.0,6.5,Anzère,106009615,2136,"7.3962210,46.2956080",1090000.0,4698.27586207,5087.64967285,-0.352154045074,7.396221,46.295608,-0.103077244549,-0.170149357854
710,a468m,240.0,7.0,Anzère,105860862,2135,"7.3960619,46.2983705",1600000.0,6666.66666667,6930.55972558,-0.369587251633,7.3960619,46.2983705,-0.106685676328,-0.174526438354
724,h213,140.0,3.5,Appenzell,105647389,9785,"9.4110390,47.3307680",680000.0,4857.14285714,8127.14145573,0.0480549606555,9.411039,47.330768,-0.316586198253,0.0182001167453
726,p102,100.0,4.5,Appenzell,105965025,9785,"9.4110390,47.3307680",785000.0,7850.0,8127.14145573,-0.367746634369,9.411039,47.330768,-0.316586198253,0.0182001167453
730,x379,167.0,5.5,Appenzell,105953733,9785,"9.4110390,47.3307680",990000.0,5928.14371257,8127.14145573,-0.100740602482,9.411039,47.330768,-0.316586198253,0.0182001167453
731,x379,155.0,5.5,Appenzell,105953708,9785,"9.4110390,47.3307680",990000.0,6387.09677419,8127.14145573,-0.164503557395,9.411039,47.330768,-0.316586198253,0.0182001167453
734,x379,145.0,5.5,Appenzell,106004166,9785,"9.4110390,47.3307680",1170000.0,8068.96551724,8127.14145573,-0.39816780283,9.411039,47.330768,-0.316586198253,0.0182001167453
735,x379,154.0,5.5,Appenzell,106004162,9785,"9.4110390,47.3307680",1180000.0,7662.33766234,8127.14145573,-0.341674457983,9.411039,47.330768,-0.316586198253,0.0182001167453
741,x375o,350.0,5.5,Appenzell,105927446,9785,"9.4110390,47.3307680",1690000.0,4828.57142857,8127.14145573,0.0520244269564,9.411039,47.330768,-0.316586198253,0.0182001167453
754,sw272,340.0,6.5,Apples,105827907,403,"6.4280060,46.5523320",890000.0,2617.64705882,5339.80296952,-0.0280575474167,6.428006,46.552332,1.18084472879,1.01689626438
758,fonciavte,64.0,2.5,Aproz (Nendaz),105306119,1955,"7.3151470,46.2063540",278200.0,4346.875,5995.81538645,-0.177160797418,7.315147,46.206354,0.108610285284,0.0525563766258
759,x243chsky,81.0,3.5,Aproz (Nendaz),106006100,1955,"7.3151470,46.2063540",374950.0,4629.01234568,5995.81538645,-0.216358511424,7.315147,46.206354,0.108610285284,0.0525563766258
760,fonciavte,91.0,3.5,Aproz (Nendaz),105958520,1955,"7.3151470,46.2063540",382000.0,4197.8021978,5995.81538645,-0.156449916153,7.315147,46.206354,0.108610285284,0.0525563766258
767,a449,160.0,5.5,Aran,105989304,744,"6.7103350,46.4979240",1570000.0,9812.5,10607.6642475,-0.295777043839,6.710335,46.497924,0.653135137551,0.491541568036
768,bnl,187.0,6.5,Aran,105881519,744,"6.7103350,46.4979240",1680000.0,8983.95721925,10607.6642475,-0.180666501191,6.710335,46.497924,0.653135137551,0.491541568036
769,bnl,187.0,6.5,Aran,105874267,744,"6.7103350,46.4979240",1790000.0,9572.19251337,10607.6642475,-0.262390807387,6.710335,46.497924,0.653135137551,0.491541568036
771,d460,250.0,6.0,Aran,105487524,744,"6.7103350,46.4979240",2450000.0,9800.0,10607.6642475,-0.294040402332,6.710335,46.497924,0.653135137551,0.491541568036
776,solmig,300.0,7.0,Aranno,105660512,7965,"8.8702640,46.0174770",1250000.0,4166.66666667,7912.63155286,0.114181585522,8.870264,46.017477,0.100043452798,0.594194389908
778,x243chsky,197.0,5.5,Arbaz,106006093,2102,"7.3840360,46.2729400",378000.0,1918.78172589,5135.68974055,0.0406790157226,7.384036,46.27294,-0.0592085264014,-0.122152066228
779,hgoa,120.0,6.0,Arbaz,104502813,2100,"7.3839561,46.2797659",510000.0,4250.0,5854.05413373,-0.183396903781,7.3839561,46.2797659,-0.0685742830766,-0.133384320399
784,a289,233.0,6.5,Arbaz,105688799,2102,"7.3840360,46.2729400",985000.0,4227.46781116,5135.68974055,-0.2800697908,7.384036,46.27294,-0.0592085264014,-0.122152066228
786,a289,312.0,9.5,Arbaz,105688832,2103,"7.3842200,46.2775100",1800000.0,5769.23076923,8795.68939712,0.0142196309235,7.38422,46.27751,-0.0657320879488,-0.129887223793
792,x379,100.0,4.0,Arbedo,105998911,8973,"9.0440990,46.2185500",245000.0,2450.0,2926.19047619,-0.340092491105,9.044099,46.21855,-0.0540154989396,0.444308715096
802,e353mig,200.0,5.0,Arbedo,105524031,8974,"9.0443627,46.2118285",840000.0,4200.0,5897.05148283,-0.170476659265,9.0443627,46.2118285,-0.0442699927472,0.456381692635
811,x379,159.0,4.5,Arbon,105967561,9827,"9.4368320,47.5150640",710000.0,4465.40880503,5130.78234534,-0.313809038185,9.436832,47.515064,-0.204144126825,0.14232501686
813,gokk,185.0,5.5,Arbon,106000266,9827,"9.4368320,47.5150640",948000.0,5124.32432432,5130.78234534,-0.4053530414,9.436832,47.515064,-0.204144126825,0.14232501686
814,h278,202.0,5.5,Arbon,105950861,9827,"9.4368320,47.5150640",995000.0,4925.74257426,5130.78234534,-0.377763816629,9.436832,47.515064,-0.204144126825,0.14232501686
816,x421,480.0,8.5,Arbon,106003344,9827,"9.4368320,47.5150640",1999990.0,4166.64583333,5130.78234534,-0.272301504,9.436832,47.515064,-0.204144126825,0.14232501686
822,hgol,135.0,5.0,Arcegno,105991057,7207,"8.7427840,46.1632051",700000.0,5185.18518519,5560.74766355,-0.354072871725,8.742784,46.1632051,-0.21377152578,0.176715038656
823,bizasc,120.0,4.0,Arcegno,105921531,7206,"8.7426740,46.1623140",795000.0,6625.0,6963.97005772,-0.359156705047,8.742674,46.162314,-0.212442091348,0.178266986144
824,bizasc,140.0,4.0,Arcegno,105796378,7206,"8.7426740,46.1623140",950000.0,6785.71428571,6963.97005772,-0.38148495299,8.742674,46.162314,-0.212442091348,0.178266986144
828,c225lmxr,220.0,6.0,Arcegno,105985884,7206,"8.7426740,46.1623140",1250000.0,5681.81818182,6963.97005772,-0.228119209544,8.742674,46.162314,-0.212442091348,0.178266986144
829,p180,220.0,6.0,Arcegno,105960366,7206,"8.7426740,46.1623140",1290000.0,5863.63636364,6963.97005772,-0.253379449641,8.742674,46.162314,-0.212442091348,0.178266986144
831,hgoj,480.0,9.0,Arcegno,105830867,7206,"8.7426740,46.1623140",2950000.0,6145.83333333,6963.97005772,-0.292585447292,8.742674,46.162314,-0.212442091348,0.178266986144
834,s113xr,215.0,7.0,Arch,105994001,2197,"7.4303760,47.1654910",985000.0,4581.39534884,6040.8984783,-0.203479565689,7.430376,47.165491,-0.750544478481,-0.948241176195
841,r022,130.0,4.5,Ardez,105431530,16,"10.2059449,46.7759248",930000.0,7153.84615385,7212.36379896,-0.398120329078,10.2059449,46.7759248,1.37548699484,2.22958710259
845,d201,36.0,1.0,Ardon,105744556,1842,"7.2552260,46.2112090",140000.0,3888.88888889,4204.10802396,-0.362456452094,7.255226,46.211209,0.169624422499,0.102530324053
847,d201,49.0,2.5,Ardon,105744557,1842,"7.2552260,46.2112090",194200.0,3963.26530612,4204.10802396,-0.372789665957,7.255226,46.211209,0.169624422499,0.102530324053
857,d201,73.0,3.5,Ardon,105744558,1842,"7.2552260,46.2112090",291900.0,3998.63013699,4204.10802396,-0.377702948609,7.255226,46.211209,0.169624422499,0.102530324053
861,bnl,85.0,3.5,Ardon,105536714,1842,"7.2552260,46.2112090",350000.0,4117.64705882,4204.10802396,-0.394238126726,7.255226,46.211209,0.169624422499,0.102530324053
864,bnl,107.0,4.5,Ardon,105536401,1842,"7.2552260,46.2112090",450000.0,4205.60747664,4204.10802396,-0.406458583727,7.255226,46.211209,0.169624422499,0.102530324053
866,a549,117.0,4.5,Ardon,105846847,1842,"7.2552260,46.2112090",489830.0,4186.58119658,4204.10802396,-0.403815237515,7.255226,46.211209,0.169624422499,0.102530324053
868,x379,140.0,4.5,Ardon,105989500,1842,"7.2552260,46.2112090",515000.0,3678.57142857,4204.10802396,-0.333236769601,7.255226,46.211209,0.169624422499,0.102530324053
870,d201,152.0,4.5,Ardon,105744559,1842,"7.2552260,46.2112090",516000.0,3394.73684211,4204.10802396,-0.29380325569,7.255226,46.211209,0.169624422499,0.102530324053
874,a449,450.0,14.0,Ardon,105565570,1842,"7.2552260,46.2112090",990000.0,2200.0,4204.10802396,-0.127816888527,7.255226,46.211209,0.169624422499,0.102530324053
879,prax,178.0,7.5,Arisdorf,105828488,3372,"7.7648309,47.5085422",840000.0,4719.1011236,7630.21459482,-0.00180542400897,7.7648309,47.5085422,-0.919594942349,-1.08362450967
880,i206,172.0,4.5,Arisdorf,105567153,3373,"7.7650342,47.5018183",890000.0,5174.41860465,7947.88263021,-0.0209292432651,7.7650342,47.5018183,-0.925741214678,-1.09057944204
881,i096,190.0,6.5,Arisdorf,105701201,3374,"7.7651540,47.5130120",1150000.0,6052.63157895,8537.15922368,-0.0610715562042,7.765154,47.513012,-0.915879889204,-1.07924421889
888,s080,81.0,3.5,Arlesheim,105986392,2917,"7.6185020,47.5046314",560000.0,6913.58024691,7161.16650635,-0.371852776818,7.618502,47.5046314,-0.776441675672,-0.960115082711
889,p102,110.0,3.5,Arlesheim,105964604,2925,"7.6202510,47.4938300",650000.0,5909.09090909,8316.53069135,-0.0717814747345,7.620251,47.49383,-0.787586177208,-0.972546893258
890,fut,130.0,5.5,Arlesheim,105833575,2902,"7.6146931,47.5019235",720000.0,5538.46153846,7385.22528117,-0.1496769373,7.6146931,47.5019235,-0.774608897419,-0.958952685806
891,fut,96.0,4.5,Arlesheim,105957006,2919,"7.6189454,47.4955852",720000.0,7500.0,9055.66501055,-0.190119668565,7.6189454,47.4955852,-0.784675085445,-0.969523374618
892,h285,325.0,,Arlesheim,105655804,2891,"7.6097844,47.4943039",820000.0,2523.07692308,6629.50189408,0.164260781104,7.6097844,47.4943039,-0.77568526984,-0.961409993637
895,hgoe,135.0,5.5,Arlesheim,105531618,2889,"7.6092532,47.4900146",940000.0,6962.96296296,7778.6806225,-0.292921531165,7.6092532,47.4900146,-0.778701906271,-0.965001957214
897,x379,153.0,4.5,Arlesheim,105965622,2925,"7.6202510,47.4938300",990000.0,6470.58823529,8316.53069135,-0.14979103974,7.620251,47.49383,-0.787586177208,-0.972546893258
898,f525xr,161.0,5.5,Arlesheim,106004479,2925,"7.6202510,47.4938300",1100000.0,6832.29813665,8316.53069135,-0.200043873984,7.620251,47.49383,-0.787586177208,-0.972546893258
899,i206,183.0,5.0,Arlesheim,105733389,2935,"7.6214767,47.4945830",1150000.0,6284.15300546,6742.68123546,-0.342546330292,7.6214767,47.494583,-0.788284238202,-0.973047143637
900,p102,203.0,7.0,Arlesheim,105964848,2925,"7.6202510,47.4938300",1490000.0,7339.90147783,8316.53069135,-0.270565876482,7.620251,47.49383,-0.787586177208,-0.972546893258
931,n057,53.0,2.0,Arosa,105989307,10259,"9.6799330,46.7822360",370000.0,6981.13207547,11216.1645857,0.182128396358,9.679933,46.782236,0.30049395133,0.880433858191
933,hgom,60.0,2.0,Arosa,105303035,10259,"9.6799330,46.7822360",438000.0,7300.0,11216.1645857,0.137827654528,9.679933,46.782236,0.30049395133,0.880433858191
935,bizdavgo,61.0,2.0,Arosa,105957630,10259,"9.6799330,46.7822360",560000.0,9180.32786885,11216.1645857,-0.123408779327,9.679933,46.782236,0.30049395133,0.880433858191
936,n057,53.0,,Arosa,105976844,10259,"9.6799330,46.7822360",560000.0,10566.0377358,11216.1645857,-0.315927281025,9.679933,46.782236,0.30049395133,0.880433858191
938,bizdavgo,76.0,3.5,Arosa,105908743,10259,"9.6799330,46.7822360",679000.0,8934.21052632,11216.1645857,-0.0892153719224,9.679933,46.782236,0.30049395133,0.880433858191
941,allv,90.0,3.5,Arosa,105975689,10259,"9.6799330,46.7822360",998000.0,11088.8888889,11216.1645857,-0.388567682159,9.679933,46.782236,0.30049395133,0.880433858191
942,allv,106.0,4.5,Arosa,105975687,10259,"9.6799330,46.7822360",1098000.0,10358.490566,11216.1645857,-0.28709247865,9.679933,46.782236,0.30049395133,0.880433858191
944,allv,106.0,4.5,Arosa,105975688,10259,"9.6799330,46.7822360",1169000.0,11028.3018868,11216.1645857,-0.38015024995,9.679933,46.782236,0.30049395133,0.880433858191
946,hgol,119.0,3.5,Arosa,105930931,10257,"9.6773634,46.7775214",1230000.0,10336.1344538,13687.7257385,0.0593907402824,9.6773634,46.7775214,0.29883400566,0.878733893341
947,gik,135.0,,Arosa,105919163,10259,"9.6799330,46.7822360",1290000.0,9555.55555556,11216.1645857,-0.175539657341,9.679933,46.782236,0.30049395133,0.880433858191
969,ves,280.0,8.0,Arosio,105528626,8074,"8.8997390,46.0644753",1800000.0,6428.57142857,8400.0,-0.132357088022,8.899739,46.0644753,0.0441876188263,0.537033439606
975,a448,93.0,4.5,Arveyes,105397019,1383,"7.0642350,46.2909100",650000.0,6989.24731183,7075.24086673,-0.394303064648,7.064235,46.29091,0.308802358004,0.195352185073
976,a252,110.0,4.0,Arveyes,105774611,1383,"7.0642350,46.2909100",670000.0,6090.90909091,7075.24086673,-0.26949574933,7.064235,46.29091,0.308802358004,0.195352185073
983,b368,24.0,1.0,Arzier-Le Muids,106007968,271,"6.2081070,46.4599020",100000.0,4166.66666667,9519.69787877,0.337453432365,6.208107,46.459902,1.72156912426,1.58454145627
984,a425ny,63.0,2.5,Arzier-Le Muids,105690065,271,"6.2081070,46.4599020",405000.0,6428.57142857,9519.69787877,0.0232040168737,6.208107,46.459902,1.72156912426,1.58454145627
985,a425ny,122.0,4.5,Arzier-Le Muids,105994019,271,"6.2081070,46.4599020",732000.0,6000.0,9519.69787877,0.0827460113879,6.208107,46.459902,1.72156912426,1.58454145627
986,a425ny,131.0,4.5,Arzier-Le Muids,105994018,284,"6.2182887,46.4550574",786000.0,6000.0,16036.0576546,0.988072480114,6.2182887,46.4550574,1.70236571931,1.56317262468
987,a061,134.0,4.5,Arzier-Le Muids,105901351,271,"6.2081070,46.4599020",795000.0,5932.8358209,9519.69787877,0.0920772194834,6.208107,46.459902,1.72156912426,1.58454145627
988,b368,115.0,4.5,Arzier-Le Muids,105684000,271,"6.2081070,46.4599020",795000.0,6913.04347826,9519.69787877,-0.0441043247511,6.208107,46.459902,1.72156912426,1.58454145627
989,b123,110.0,4.5,Arzier-Le Muids,105894805,271,"6.2081070,46.4599020",795000.0,7227.27272727,9519.69787877,-0.0877606092664,6.208107,46.459902,1.72156912426,1.58454145627
991,b422,108.0,4.5,Arzier-Le Muids,105732758,282,"6.2168279,46.4438224",847000.0,7842.59259259,7849.42855498,-0.405300533506,6.2168279,46.4438224,1.71337025543,1.5744133162
992,a252,170.0,8.0,Arzier-Le Muids,106000318,271,"6.2081070,46.4599020",850000.0,5000.0,9519.69787877,0.221677331921,6.208107,46.459902,1.72156912426,1.58454145627
993,b290,98.0,4.0,Arzier-Le Muids,105618297,271,"6.2081070,46.4599020",860000.0,8775.51020408,9519.69787877,-0.302859286418,6.208107,46.459902,1.72156912426,1.58454145627
